feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,true_label,pred_label,confidence,window_idx
-0.19950519633424274,-0.5175524038441999,-0.4020041974339949,-0.5770881756949984,0.018943660721991013,0.018943660721991013,Neutral,Neutral,0.9282333286969985,91
0.10653429758232699,-0.4880406462482595,-0.5674049685396663,-0.6070192543486698,-0.9432789208800727,-0.9432789208800727,Neutral,Neutral,0.9310900931753145,92
-1.009407699525111,-0.48240462160308556,0.1142318726307639,-0.31527962067562765,0.6135591373284414,0.6135591373284414,Unfocused,Neutral,0.7300669222187928,93
-0.7799187259147272,-0.20931355246278302,-0.07961229682860128,-0.5124987346653356,0.53300777966008,0.53300777966008,Neutral,Neutral,0.852834217712134,94
-0.8756097216825152,-0.43025434155528886,1.426253659896416,0.038375811047193474,0.9430874186990115,0.9430874186990115,Neutral,Neutral,0.5550209555398155,95
0.23446146147125801,-0.44470097600156694,-1.5371322072027125,-0.46767714264233023,0.43195244003977207,0.43195244003977207,Neutral,Unfocused,0.7485527748280475,96
0.8110848075854016,-0.4895910628120099,-0.6013469536267454,-0.7718037187318735,1.0690404506895406,1.0690404506895406,Neutral,Neutral,0.8183491599462995,97
-0.6089992831420137,1.619768600341299,0.10286685213601228,1.3015840657218962,0.44220443101574586,0.44220443101574586,Focused,Focused,0.9995745459150039,98
-1.3125640023464225,-0.3412161603339511,-0.20734244327781742,-0.8775792984552195,-0.8187904590289684,-0.8187904590289684,Unfocused,Unfocused,0.8755441355793486,99
-0.7011656215692531,0.14263194844755797,1.6852909514801502,0.6701282876796039,-2.191092679669964,-2.191092679669964,Focused,Focused,0.9553936013315172,100
-0.43109005138250905,0.20521478879809188,1.653055427932729,0.3293020051248008,0.4524564219917185,0.4524564219917185,Focused,Focused,0.9952092693761354,101
-0.7139698612597396,-0.46168939050330426,0.22866860330877758,0.681903066850332,0.3045348379098182,0.3045348379098182,Neutral,Neutral,0.9419126311944535,102
0.6320066683265543,-0.501848847825724,-0.4521828556094795,-0.17965392859356527,-2.1024861862347666,-2.1024861862347666,Focused,Neutral,0.644868852765388,103
-0.3724235491309908,-0.23501716462190075,-0.12632518718179317,-0.5082520249852837,-0.8832315451636576,-0.8832315451636576,Focused,Neutral,0.9410923330289882,104
1.0819345091578882,-0.47239475920676227,-1.1500683004627101,-0.6181052681720274,0.8405675089392782,0.8405675089392782,Neutral,Neutral,0.7515299620109719,105
1.5189570155670038,1.6822433555314726,0.5373675174711265,0.7338061217002246,-1.6550600086405036,-1.6550600086405036,Focused,Focused,0.9995561612069072,106
0.5833208132630759,-0.3981149502200573,-0.2618326178808319,0.41550106616288146,-2.1954863900882384,-2.1954863900882384,Focused,Focused,0.6593646831046723,107
-0.6957331481983754,-0.4946159904549821,-0.12385241977874148,-0.864915973377119,0.48614153519848813,0.48614153519848813,Unfocused,Neutral,0.6890971728966488,108
-0.18127234401560782,-0.46297375365139265,0.9356117776426709,-0.4986194299381082,0.8683943415883489,0.8683943415883489,Neutral,Neutral,0.5677443978008515,109
-0.238633539770156,-0.2779246384457766,0.24494401501674648,-0.49405829909299304,0.5901260150976455,0.5901260150976455,Focused,Neutral,0.8660396882287483,110
0.8093608853403803,-0.4973268811627038,0.6775963427789239,0.8622586446051966,-2.1024861862347666,-2.1024861862347666,Focused,Focused,0.9830327430162031,111
-0.5761689453987322,-0.3423632337667794,-0.3565674285920288,1.1319463193497024,-0.8187904590289684,-0.8187904590289684,Neutral,Neutral,0.6888385440680542,112
-0.8450553770268886,-0.48919877507313037,-0.5027093336118681,-1.0611934644714087,0.25181031289052747,0.25181031289052747,Unfocused,Unfocused,0.9362134557818159,113
0.621327302618286,-0.05332085360613695,2.4971635346036356,1.2372706971676604,0.4993226664533114,0.4993226664533114,Focused,Focused,0.9995050738663233,114
0.3464437629176339,-0.3678808278727942,-0.35839701195499996,-0.24288798081481477,-0.015107595019634408,-0.015107595019634408,Focused,Neutral,0.7599254983962299,115
-0.6224075851767633,-0.5446418003568861,-0.7766640209355151,-0.06137015985252677,-2.000698561544746,-2.000698561544746,Unfocused,Unfocused,0.9228650191210406,116
-0.3525227055971768,-0.3409376671860004,1.2973886331761422,-1.364405149554063,-9.575109053064721e-05,-9.575109053064721e-05,Focused,Focused,0.7724934657901205,117
-0.44302696821989673,-0.43827873959394814,-0.5999744196946313,-0.17835502720421922,1.155450088915601,1.155450088915601,Unfocused,Unfocused,0.5413171466251384,118
-0.9391551018235572,-0.44693893645382,0.04701445488371063,-0.5089418572963319,0.7116853366699009,0.7116853366699009,Unfocused,Neutral,0.6813236245159341,119
-0.8373532215126211,-0.5053348235716075,-0.5618114181461733,-0.9535782350912705,0.44220443101574586,0.44220443101574586,Unfocused,Unfocused,0.9513656449444917,120
1.3912309663697167,-0.36343113558991386,-0.31711856020237317,0.5865854666118924,-0.6078923589518037,-0.6078923589518037,Focused,Focused,0.9940990550042121,121
