feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,true_mi,pred_mi
-0.7817507963529565,-0.07846176366510686,2.0878112034958614,0.6490284114154976,1.155450088915601,1.155450088915601,0.6495187464173147,0.6674853919339271
1.5189570155670038,1.6822433555314726,0.5373675174711265,0.7338061217002246,-1.6550600086405036,-1.6550600086405036,0.9842504006646483,0.8520238997497891
-0.49843003512021955,-0.5139716880678641,0.7332679740810475,-1.4282005376142035,-0.6078923589518037,-0.6078923589518037,0.4459298788603674,0.48760116200814846
-0.6089992831420137,1.619768600341299,0.10286685213601228,1.3015840657218962,0.44220443101574586,0.44220443101574586,0.9454583312331062,0.8936382310410815
-0.7831587237386423,-0.4896744882336901,0.2644824034661675,-1.0226094013132723,1.4908366508438713,1.4908366508438713,0.36591005015425687,0.47391113958684733
1.9297402549867397,-0.49800956439562566,-1.8688400294511511,-0.435206803576486,0.44220443101574586,0.44220443101574586,0.5145992983091984,0.5432517786316062
0.5476609187230079,-0.5234227151054112,-1.6554016547678392,-0.32504538024420304,0.018943660721991013,0.018943660721991013,0.3739356053898701,0.4305169787784304
-0.6985862590600459,-0.33601248960209834,1.5415373722257752,-0.9880689828595133,0.09949501839035305,0.09949501839035305,0.5423257801777515,0.5794507562541427
0.7629053016848134,0.6962103163914191,0.20927499534281666,0.6647477101241094,0.8727880520066238,0.8727880520066238,0.8817035854057418,0.810647339861623
0.7346619174679503,2.005354244068749,1.0239886201716957,1.5803529277185304,0.21958976982318257,0.21958976982318257,0.9870918584343557,0.9712969757790475
1.9587117532041274,0.5141703040867109,0.9527026741399575,0.9066535750684324,0.018943660721991013,0.018943660721991013,0.9240861865034147,0.8657536395415478
0.8288594987493889,0.10467001443133447,0.3389869605038258,-1.0367361358236777,-0.7162705492692358,-0.7162705492692358,0.7760613758050643,0.6638361752432771
0.2593119793663757,1.288955105371851,-0.18686494900883063,-0.4259609095078081,0.38508619557818025,0.38508619557818025,0.9349399806972852,0.8442598947249751
1.4037886284287506,-0.4472225997857996,1.4508961489764052,-0.11874377556514819,1.0690404506895406,1.0690404506895406,0.6969161419416889,0.7389173780916918
-0.384087967510618,-0.4705419908153514,0.2932227572819083,-1.629840313308697,-0.528805571422867,-0.528805571422867,0.4442208497231846,0.4688811118559702
-1.054697832270633,-0.34678057600425327,1.0890232101708017,-0.44244295512815635,0.2532748830299522,0.2532748830299522,0.4610870401122301,0.5088665018688406
-0.10592026113386845,-0.47353557541932806,-1.6227254989209958,-0.011476767600435806,0.24595203233282853,0.24595203233282853,0.32438987420224563,0.3683788779749061
0.1918415618676389,-0.5067448740691298,-0.5666548523841765,-0.8443336933568234,0.6311339790015394,0.6311339790015394,0.41372260467134,0.4493983133195166
-0.3613715419659086,0.5098915797036647,-0.8386893044738816,0.3822972105472089,0.48614153519848813,0.48614153519848813,0.7176375054380201,0.6088834400309644
0.7745269453885888,-0.5058107988901616,-1.1813852187809994,-0.7067705982933103,0.9430874186990115,0.9430874186990115,0.42923615740658494,0.465218769598538
-0.3724235491309908,-0.23501716462190075,-0.12632518718179317,-0.5082520249852837,-0.8832315451636576,-0.8832315451636576,0.5071212432488811,0.45994065867987505
-0.9298915615170378,-0.29408829316365626,-0.5530800927761091,-0.39701276923823287,1.3590253382956432,1.3590253382956432,0.3666318721952732,0.4277449687617278
0.48634480949449443,-0.48604817223990693,-0.14487920201207805,-0.5680956814817967,0.7116853366699009,0.7116853366699009,0.48190839654526013,0.5183674484239856
-0.5464250472647441,-0.4726095755744875,-2.650036184450139,2.698710825285447,0.5549763317514517,0.5549763317514517,0.21426315859766587,0.3810757704417607
-0.6957331481983754,-0.4946159904549821,-0.12385241977874148,-0.864915973377119,0.48614153519848813,0.48614153519848813,0.3573299596097505,0.40200710463282496
-0.6230145074039565,-0.37479330637188035,-0.6385579563590552,3.527438625632565,1.025835631576511,1.025835631576511,0.34661157810488724,0.5967982326169708
-0.341353424537921,-0.5217252520564805,-0.3765413010768034,-0.8689527089940269,0.5989134359341939,0.5989134359341939,0.36545280227110855,0.40843606664307813
1.4503723966898452,-0.48947362348642465,-1.3211481762893418,-0.19290384756401982,1.2184266049108667,1.2184266049108667,0.4939910350622321,0.5191314728640042
1.2503779022986508,-0.055926753938781146,1.5462657400719326,0.22546498049117766,0.8464257894969784,0.8464257894969784,0.8055037068652903,0.7845717955178162
-0.8002503579128518,0.22219953761136052,1.6712540947225332,0.6947925458098693,0.4407398608763205,0.4407398608763205,0.7314044869446789,0.6848203248120867
-1.0056544971170487,-0.49392625379811983,-0.5848688218463785,-1.3232453410025302,-0.528805571422867,-0.528805571422867,0.31033931969181794,0.3720838920081436
-0.32475594545850817,-0.27456553950502965,-1.7654205605845745,1.6031026148154657,0.32943253028003944,0.32943253028003944,0.35590939167799945,0.3587475232242748
-0.37455343213718273,-0.5282078633140752,-0.9987642152650288,0.07921607059512953,-2.172053267857442,-2.172053267857442,0.34400887593778173,0.3968787046649169
-0.21095364001492006,0.5977072384182115,1.4533455224945222,0.695860289714972,0.3045348379098182,0.3045348379098182,0.8589675610266131,0.790217885205173
3.024905062544597,0.3337952878224807,1.1732312002875236,2.056856403789373,0.24595203233282853,0.24595203233282853,0.9377152269844341,0.8531216343220442
-0.5910686376926227,-0.3901428886938787,0.6133607384032346,-0.2432007108769204,-2.1954863900882384,-2.1954863900882384,0.48878147470716504,0.5499735582308604
0.43200383519549423,0.3869382616294042,0.20251260482138636,0.7819865129444187,-9.575109053064721e-05,-9.575109053064721e-05,0.8029265739454365,0.7465457261845019
1.1363668846811252,-0.5026205849964701,-0.23175056993434473,-1.088026485105466,0.5300786393812305,0.5300786393812305,0.5459169721344881,0.587409911751913
-0.40943236620190965,-0.5252007794238872,-0.6698558920264379,0.3814922473588689,0.6311339790015394,0.6311339790015394,0.33150182833835173,0.38958868718713696
-0.7371975681086128,-0.5100104527679056,-0.25862490786181325,-1.3370472700618454,-0.44532507347565603,-0.44532507347565603,0.3510945731829541,0.3935196106837181
-0.24901051015205364,-0.5475420865120287,-1.4029818849601166,-1.2935338054528198,0.44220443101574586,0.44220443101574586,0.30297711084109186,0.39731752315300684
0.42944388154353236,-0.39388169438460946,0.9175760566846495,-0.24480710690831747,-0.9432789208800727,-0.9432789208800727,0.6059006833837454,0.6095352438832975
0.43507025235069535,3.3158373351953827,0.6749663679242454,1.4131179923408828,-0.37649027692269255,-0.37649027692269255,0.998034734773325,0.9445290286604946
-1.07289308814096,-0.48415478731992223,-1.409585863777255,-0.5430338822467093,-1.1556415910966622,-1.1556415910966622,0.2613401466813208,0.3451204703137416
-0.7011656215692531,0.14263194844755797,1.6852909514801502,0.6701282876796039,-2.191092679669964,-2.191092679669964,0.7405837756845407,0.7099941253140956
0.2393335165664845,-0.44647803791743024,-0.16154728348613473,-0.8821557366021502,-2.191092679669964,-2.191092679669964,0.5055486353974078,0.5053554590570299
-0.5651398689880581,-0.008751839815930744,3.061707336261939,-0.22453687439432649,0.44220443101574586,0.44220443101574586,0.7613601571731526,0.7426611460463955
-0.7813276429209212,-0.19584774576861402,1.0862830518811708,-1.5460613553862572,1.025835631576511,1.025835631576511,0.5480672080358109,0.5733515134358962
-0.8289668844929456,-0.5228336842782051,-0.03880811735201854,-1.7054363499320961,1.155450088915601,1.155450088915601,0.33621391245725707,0.45370645438794305
0.4751634283071827,-0.445673036664051,-0.854768874008508,-0.2085154627309792,-0.6078923589518037,-0.6078923589518037,0.4592228771913276,0.47176452909012284
-0.4409626983779581,-0.4131895952448733,-0.030264452232286004,0.953526066294068,0.24595203233282853,0.24595203233282853,0.41465329354619224,0.47690014536247743
-1.1506008481524366,-0.41749705511614016,-0.22638426966505046,-1.2634657863103869,0.6311339790015394,0.6311339790015394,0.3332765754775065,0.4028536904067324
-0.736206039219319,-0.5006273154468326,-1.100255442420785,-1.2466855114103361,-0.6261994856946133,-0.6261994856946133,0.30231637525727656,0.3697090349046931
-0.7731232770175558,-0.47495447660284384,0.4562651495922518,-1.667008537098941,-0.2651829463264115,-0.2651829463264115,0.4089924627079699,0.45898752826419625
2.2651148471109224,-0.4668476369625817,0.33062846856381084,0.18375972028682422,0.24595203233282853,0.24595203233282853,0.7091006825453258,0.7443159670039885
0.579405667340838,-0.20049438263446479,2.189459685960297,-0.10078672629359535,0.21958976982318257,0.21958976982318257,0.7532571461688385,0.7521243681412508
-0.14217191681063404,5.888076188855884,0.2778496844210062,1.556502569967645,-0.6078923589518037,-0.6078923589518037,0.9999536589807897,0.8269897071229312
-0.6933034881733595,-0.4426767496155334,-1.825524978910787,-0.3086690190318154,0.6135591373284414,0.6135591373284414,0.2660455689455685,0.35706515095726044
0.4075957062969128,0.11501232901550645,0.7982221829417824,1.5531575597979148,-2.1024861862347666,-2.1024861862347666,0.7713096140733321,0.7042118836969066
-0.41299482240653795,0.22832241764885688,0.43646120199429367,-0.46295954560917874,-2.000698561544746,-2.000698561544746,0.7245306308883405,0.6195383057547634
-0.9394979629147195,-0.43171443867438214,0.5733811585926355,-1.2437930127058372,0.9430874186990115,0.9430874186990115,0.3999135904062642,0.4748554568514124
-0.2587779319567399,-0.47777835555309917,-0.5089569111472199,-1.5911397131439082,1.155450088915601,1.155450088915601,0.37890359335163176,0.44656291806548104
2.312987836248083,0.5239068794275702,1.913909422169249,0.4655305946343626,0.38508619557818025,0.38508619557818025,0.9499249733788756,0.8839634228145069
-0.5847875587801127,0.4055167913265009,0.8014849601680974,0.524659482462979,-0.528805571422867,-0.528805571422867,0.7664087222667378,0.6950583406439246
0.8626371636168135,-0.48354760433114075,0.49776520383892225,-1.2984942354562983,-2.1222578831170007,-2.1222578831170007,0.6074049419713982,0.6050128201349741
0.3369796767659291,-0.42972159405195215,0.575985281318916,0.7201355050870527,1.2184266049108667,1.2184266049108667,0.5270398922636984,0.6003572177149905
-0.5223094663678866,-0.295788004264683,0.6994489484600522,1.33259300589006,-0.44532507347565603,-0.44532507347565603,0.5108474788618232,0.5756809868204142
-0.750013532491744,-0.21427135746281767,-0.07375149864931611,-0.91753526117109,0.5989134359341939,0.5989134359341939,0.4619395315761751,0.4475641330534852
-0.43109005138250905,0.20521478879809188,1.653055427932729,0.3293020051248008,0.4524564219917185,0.4524564219917185,0.7577605020206756,0.7072175790608856
-0.3207373058683486,-0.3313516750639844,0.52938096160411,-1.3460486237700164,0.9430874186990115,0.9430874186990115,0.504626690500162,0.522863635240798
-0.5761689453987322,-0.3423632337667794,-0.3565674285920288,1.1319463193497024,-0.8187904590289684,-0.8187904590289684,0.4160267749943597,0.45715819673243546
0.3947577039048929,-0.42374714813621306,1.1136315338521434,-1.433316578223317,0.5901260150976455,0.5901260150976455,0.5930024620232198,0.6294297253189081
-0.14885458368828808,-0.4737231360051776,-1.3089077484620113,0.4642042277753903,-0.8832315451636576,-0.8832315451636576,0.3501679340302029,0.378915516574044
-0.35341944013525134,1.2241669713159373,0.5313481819243568,-0.22122772214865216,0.7116853366699009,0.7116853366699009,0.9225956120438142,0.8398823267284937
0.5762296749544124,1.2332852276189237,0.41627203671834523,1.3096161974759306,-0.6261994856946133,-0.6261994856946133,0.9479592195506098,0.8914226622692517
0.7253031354433246,2.1484633934508164,0.6304625382150099,1.853851953073133,0.8815754728431723,0.8815754728431723,0.9879879218397608,0.9579108756895541
-0.08641693976156627,-0.5115924670950267,-0.3105581863142833,-0.9389202947639425,-2.160336706742044,-2.160336706742044,0.4329454686375345,0.4623719595744716
-0.9834083455558941,-0.5287004698699811,0.10349667390680066,-1.5530519567319183,-2.1954863900882384,-2.1954863900882384,0.36359216631896946,0.4968547377480231
0.2745779350069112,-0.43895038460337493,-1.1578750327511451,-0.4821140525886533,0.8683943415883489,0.8683943415883489,0.40268552128340895,0.4233665181829504
3.6675808108945134,-0.22744357512035024,-0.588838784899098,-0.7652238897396547,-1.1556415910966622,-1.1556415910966622,0.8477038155269105,0.7269680283137998
-0.4729270980567923,-0.04866933927134944,-0.10527829845930643,1.0762444816274424,-0.44532507347565603,-0.44532507347565603,0.557864118563402,0.542248118155301
-0.18127234401560782,-0.46297375365139265,0.9356117776426709,-0.4986194299381082,0.8683943415883489,0.8683943415883489,0.4932244014517448,0.5498552243211734
-0.4830131092865009,-0.4695397163037685,0.32015897032550106,-0.6065084896714588,-1.6550600086405036,-1.6550600086405036,0.4435143123003252,0.46910624158149483
0.08750485775088665,-0.49468942750196454,-1.567934688021716,-0.6910288981916006,0.4407398608763205,0.4407398608763205,0.340665091909904,0.39622586165967816
0.21220114105802892,-0.4257565024768361,0.4569975923043371,-0.7836782177778051,-2.1954863900882384,-2.1954863900882384,0.5549817350780869,0.5598278368615168
-0.22630950698135363,-0.08107532197937001,1.5670631470387135,-1.120699364799176,0.8727880520066238,0.8727880520066238,0.6813655148964746,0.6597828322145473
-0.8756097216825152,-0.43025434155528886,1.426253659896416,0.038375811047193474,0.9430874186990115,0.9430874186990115,0.46116969869952135,0.55458421266012
0.4717327974290998,-0.47561050679755806,0.46190691523810556,-0.9585848389135341,0.43195244003977207,0.43195244003977207,0.533884800240901,0.5732543995788928
-0.36347468910538366,-0.2751498486996786,-0.10910632792159955,1.172335558149249,1.2184266049108667,1.2184266049108667,0.4591263519822055,0.5291459295500542
-1.1082846754704747,-0.3687612431715658,-0.8165431482453623,0.02799132367242905,-0.4409313630573818,-0.4409313630573818,0.32195913420142697,0.368684522693668
0.6603719171862278,-0.49131574314331117,-1.6355832609276602,0.40708029836327664,-2.1222578831170007,-2.1222578831170007,0.4202342805500878,0.4771077842959836
1.3055345414140194,-0.1864176465100044,0.22843278034464315,0.8009089993344409,0.8464257894969784,0.8464257894969784,0.6988864954812076,0.699202242247837
