theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm,phase
228136.21062456034,109094.30193065837,166378.22683995712,484988.0751371636,1.0698606317809602,759.6288732772939,297609.53949724324,373110.6895804751,1.7314612073898314,relaxed
365712.2866800435,103867.41402106397,402010.8442905029,780871.7195762077,0.6639318207437821,2323.707808949939,456485.1069891298,552415.2280221212,1.7249404058456421,focused
25003.27402061117,23787.542022249843,443024.42451776925,1517225.919436472,1.2310139905227526,1227.0099368625285,967921.0910442815,1195282.2191872965,1.722690405845642,focused
158952.10362264476,59820.65775111133,154082.79541768855,400783.16945691826,0.9559304659925463,978.5079886893222,247039.62351064594,317863.0051103735,1.7232803936004637,focused
25525.02485303006,16369.65392614325,93422.4070568879,419282.03402321786,1.5014125849991657,298.53722412498325,263954.66390076897,346966.5496586835,1.7180383930206298,focused
146514.0242884183,55374.32796549835,380088.1729891519,996685.1803559609,0.9640316931654258,1620.4254338648375,614141.8122629524,716843.0731628184,1.712488800048828,focused
437745.7372251098,127497.00191055205,300442.84070443874,591363.8533560444,0.6771739631634563,1855.1655634430163,361682.1015058451,449574.1269788572,1.7072899961471557,focused
90975.06237143233,39826.78205324338,28227.347907625786,143189.77916155523,1.6238795854430634,245.39049698431762,94537.68600934492,140915.93543716214,1.704418003082275,focused
416663.7891461533,53684.80832604243,407007.5488028431,858543.8820654938,0.7464060611447643,2233.4117071746723,542810.1760648746,629384.360635028,1.7026184158325197,focused
38787.782909288246,10476.625297101778,120705.9001458933,460401.8794815041,1.3387427494769515,435.61862211662384,304577.89258587826,374938.9196271023,1.6975691919326785,focused
181177.36425741477,93061.92276940792,1191020.0360807485,3437426.374730268,1.0599129313656146,622374.8712199761,2070554.0921817066,2619201.7386846878,1.6937695608139038,focused
18128.862158682256,7456.01169255471,93670.60774037846,407736.4301116342,1.470836505724293,515043.06523295044,258727.95170880927,336801.39885294344,1.694728772163391,focused
74073.00140519955,42107.51903853573,332212.4211669884,732132.9526983555,0.7901875397287288,751822.1713040365,472376.789187214,543992.7029127148,1.6937075986862182,focused
201550.3123536588,50463.86145374285,253244.52756296686,661084.9480661127,0.9595268120045493,756393.3283866653,405627.87862127624,509791.4481714966,1.6938515949249264,focused
231165.53681619093,88432.19035329722,1814722.0001614215,4317658.476908697,0.8667809480461273,4381973.776433703,2620095.873152335,3129151.8156570313,1.6890523958206178,focused
180726.94342951337,56699.8619647157,298305.6483436279,792993.0515422118,0.9776958329020964,846144.6585856878,521079.3902001791,612187.1132694671,1.6835427885055545,focused
195632.59075417166,80561.38764019926,1349651.5871608283,2108779.6623569126,0.44626294554482904,1939838.3389932627,1219968.2224810002,1443397.5236486974,1.679372389793396,focused
64651.433898526164,92165.41420162971,994559.0694461325,2400871.414303893,0.8812875470733879,2475091.212938346,1504723.4019411034,1792635.3335855776,1.6745272035598755,focused
137324.66875838544,88940.84760416007,699989.508329442,1943082.7416539716,1.0209656861252565,1964587.9593925085,1240259.2138277804,1454181.77534885,1.66789280796051,focused
268988.03019655164,94002.62563078103,1255494.7196763009,4403858.237320293,1.2549513349616834,4990380.810730499,2742646.262257557,3454635.3900589086,1.661460792541504,focused
266046.453506444,63184.75538950779,397956.5706791244,679174.9072052384,0.5345358092477497,614326.7625603959,393078.6213521888,463597.7676581603,1.654563186645508,focused
374512.4321177667,96357.56950272962,421149.046295829,1153529.4050180651,1.0075947690503941,1245897.5340493699,692061.7207103635,865845.6725814835,1.6505539941787721,focused
183403.72101275713,66450.24651280663,535327.6517646,1155835.6650628562,0.7696998882365609,1062315.5063117763,710026.7716932283,801436.0786398146,1.646688398361206,focused
204221.32930385938,29784.895701532394,745603.3840676503,2117275.362145496,1.043691532466264,2260797.717959358,1283831.1261539175,1597526.2012245255,1.6446624040603637,focused
