theta_fz,beta_fz,alpha_c3,alpha_c4,faa_c3c4,alpha_pz,alpha_po,alpha_oz,eda_norm,phase
341.6063989659931,155.92871901562083,4677.260104597044,8271.208770960413,0.5700681709581712,148524.9653957264,8470.618064413376,12454.789455752694,0.0,relaxed
248.6156442805899,147.35356808649576,2261.3834092500874,4915.394019987636,0.7763951632202115,25775.020173314886,1033.613199610587,341.9775318447692,0.0,relaxed
411.11597096236255,272.4876056722579,5695.416240051788,5721.229741187075,0.0045220890910737666,9725.153691870923,4864.846761621622,196.07337438340687,0.0,relaxed
1371.4291062743941,283.6890275467847,2455.8650496145992,1619.9152110207256,-0.41610525254934405,7920.035289846021,1463.0468686846834,239.3496826217284,0.0,focused
193.2615549501666,151.9540150181178,7405.658772707587,6398.4169257607455,-0.1461938025727676,152107.56528105616,15190.491023514734,19075.21174188344,0.0,focused
357.96475047506544,398.61227952616355,3209.8767642527678,6982.431211607598,0.777164622038482,30217.32592582244,2597.3776203444777,2953.0116118570463,0.0,focused
500.41423313138586,150.33222474107075,5530.7138133114995,5666.51296598605,0.024257044001746664,28521.117440089733,3397.720052099956,4849.079031962316,0.0,focused
387.1761774261082,69.569670460968,1617.3815545283644,2244.394724362607,0.32762735709453317,1149.3340859115401,2350.8900054559404,785.2075236398944,0.0,focused
366.4860597014134,156.3479480582624,3926.9008836909084,697.1513019023603,-1.728603351442807,504.49725376738866,2865.4904358207777,214.98263155743447,0.0,focused
326.275049154077,284.63696876816374,6952.998364427167,2099.066221020078,-1.1976803966976615,82.70854686588208,4847.220315906034,1173.4179154921983,0.0,focused
546.2152010929432,221.31293653858148,7527.445534235785,4399.757658258868,-0.5370062840362184,29635.31852227768,5356.555978461341,6273.948089852462,0.0,focused
258.87320890119145,507.2084112306494,7030.98083739786,5151.893359814905,-0.31096192797388866,26987.64760697884,4795.387053809382,5216.903015744268,0.0,focused
412.8492624965229,129.00934068518754,2994.363414936131,2478.9732231200705,-0.18888720819457117,5107.960319504982,768.9127448946158,1931.4120588781832,0.0,focused
5056.429210652423,1744.077229942595,4019.814106236594,1880.069833303204,-0.7599267378031609,250.1953818892209,3410.763321202311,630.8540468073128,0.0,focused
359.92407101737075,89.11923383167692,1861.3921645984906,539.0733428322123,-1.239228328619534,1737.9459741118194,2370.940765259006,281.617100024668,0.0,focused
427.10830562748407,305.91890795581656,403279.1947962355,225799.63128276274,-0.5799810943584252,500913.5954621781,246769.23624874826,156405.83763725788,0.0,focused
302.2109457506116,60.32982730249471,3670.3572375763442,2864.5626745270456,-0.2478733028962843,11752.310665567547,2142.0709172278166,2298.5349027788316,0.0,focused
468.7543725334549,360.02134966564114,5046.541867956413,14513.296169504367,1.0563619763688656,640.6035055366384,4279.514956156829,861.2460013401093,0.0,focused
217.02735778165044,143.4429187257481,5432.093950843719,2040.180774885806,-0.9792862668443272,1583.763532269732,3930.184667627822,1049.6271549368685,0.0,focused
443.5547503339991,712.393755284245,19860.738080062074,7903.174661870011,-0.921480287394445,57204.12726205785,7644.739969602859,4977.318531406022,0.0,focused
192.0808802234182,85.02470365076303,2457.6253318722765,1591.9096894893191,-0.4342612133756969,6918.365848618549,1545.7321169404313,1424.941762434844,0.0,focused
551.6536395954844,94.9692182440172,4025.1422157724824,3017.3885158435723,-0.2881685159175529,10981.191892513074,2762.755920275151,2808.904346317226,0.0,focused
2746.947095416622,1025.7308554039187,5422.981148204337,10840.351895324698,0.6926297665660748,122.66355980380814,418.719305698698,1835.4278696258982,0.0,focused
594.10614011457,192.19607071306777,163086.89252277865,127261.96889903059,-0.24803543257726623,375051.7702308491,177892.68437225203,94596.45126327581,0.0,focused
297.6224501716552,159.27684279590795,15993.425251988589,9856.431189311485,-0.48405356128746035,10390.72203580497,10134.801412373143,3943.6303314471998,0.0,focused
148.61465786640943,282.87471271989585,16192.651811191075,20781.380053331435,0.24949984860920438,42885.18506986218,13439.277810801514,12816.770149682265,0.0,focused
1086.7191134549303,260.0236122633221,3769.0148463689197,9382.169070404052,0.9119973271122905,11776.348829745933,2908.755285042227,3409.3072782861473,0.0,focused
874.5385697023073,590.6176157429471,4427.570574629605,10666.831707071879,0.8792880559376233,5583.2945772143,3042.627952658311,4195.627285423127,0.0,focused
1216.1097000947743,1426.9780195971198,3578.0568749046083,10172.403842077036,1.0448586674292137,1809.3059614882693,1901.3177665427913,603.163983766866,0.0,focused
250.7492435588356,199.87007989016328,14281.811563303056,24750.63142300959,0.5498641916891174,29683.395897039256,3563.550185533246,4441.870236556966,0.0,focused
556.3112655327782,241.83154535399194,17167.500541467853,10969.095656299256,-0.4479362600580252,32714.17065513171,12100.0286959282,9839.949171462054,0.0,focused
1114.5957270795727,970.2373218209945,3940.7810346574543,3692.4585486284523,-0.06508642627889927,1291.388824257672,1235.1764379501938,1234.437358417513,0.0,focused
337.1398319567628,133.60961934957894,9165.469457995308,6053.750101505648,-0.4147651713893037,7300.037868767837,7205.512353382099,2865.267610679297,0.0,focused
