mi,raw_mi,emi,timestamp,state,theta_fz,alpha_po,faa,beta_frontal,eda_norm,theta_fz_norm,alpha_po_norm,faa_norm,beta_frontal_norm,eda_norm_norm,mi_universal
0.9601414406671904,0.9999284634356296,0.9689389564399272,1750884280.4134653,continuous,37.19318790672821,254.504587069958,3.5469839567741825,128.4927563341657,5.414951968552479,0.0,0.0,1.7745176092718964,0.0,7.278148665030583,0.3400318854289191
0.9750753777335056,0.99998329817486,0.975564578416696,1750884281.4023802,continuous,45.02030852558995,459.9819619153993,4.043596256843012,145.33546842217427,5.358200009983389,0.0,0.0,3.2478292658302337,0.0,7.0862893886897504,0.48776178671574605
0.981602677236966,0.99999341654576,0.9790865353286958,1750884282.36023,continuous,77.4170726090982,704.2319344213242,5.841448423541665,212.03989444627612,5.30403438548946,0.0,0.0,8.581560535874637,0.0,6.903173637621825,0.8720064122682324
0.9557197632887596,0.9999005522620168,0.9675961165149688,1750884283.3400102,continuous,24.959496457151,98.47352164351796,3.2516862152100177,19.41156029897208,5.266393582904759,0.0,0.0,0.8984506960248091,0.0,6.775922749249452,0.32734694453988483
0.888774244395483,0.9980438986356516,0.941038165248188,1750884284.335768,continuous,14.695768657426378,107.04328525260117,1.8263824089069027,33.09406257600934,5.258532666920417,0.0,0.0,0.0,0.0,6.749347637303389,0.2644502057902471
0.9473975748388768,0.9998288621132888,0.9646667930793974,1750884285.3664908,continuous,17.58824450854045,122.63321240486825,2.1046964662905103,6.224632773961698,5.25434916510654,0.0,0.0,0.0,0.0,6.735204625311938,0.26582801820192015
0.9817486537098864,0.999993574883864,0.97929323358371,1750884287.0345974,continuous,10817.095232440828,64894.56080863783,4.286782111496145,5552.157118399389,5.223290068659951,0.21940487805556572,0.14302989943584724,3.969294590633718,0.24665130584737843,6.63020427081689,0.5913366725475401
0.9818599122472106,0.9999936938132804,0.97945050724885,1750884287.6882143,continuous,110896.4699107046,608730.1047494443,3.443170728214751,36535.53045179432,5.161322613816766,2.574899262771482,1.463631252824384,1.4665324068909507,1.798663393305995,6.420713156454324,0.29522127858090935
0.9820018022237674,0.999993843306534,0.9796507463800646,1750884288.7260532,continuous,36678.562463842194,768420.4797409028,4.200747645161298,27537.87635121172,5.081750933009776,0.8280871469038247,1.8514090060191932,3.7140540698102553,1.3479549513099645,6.15170807747952,0.5175026535042782
0.9821899993412384,0.9999940378528056,0.9799157524392856,1750884289.72549,continuous,145953.77347255373,317632.477955632,4.79691808315117,46966.66308510109,4.975254858199078,3.400017144939384,0.7567559406179751,5.482727248996979,2.3211773158079976,5.791680681747521,0.706725813336203
0.9822094428912588,0.9999940577112892,0.9799430933889824,1750884290.858562,continuous,59963.77190535699,282338.4133700533,3.5937629686913795,45573.02392431241,4.964189331974817,1.3761339373913617,0.6710510065113312,1.9132980291896784,2.2513674600564797,5.754271860849602,0.4176543960205079
0.9822971040216384,0.9999941466860416,0.98006627087097,1750884291.7951922,continuous,14460.31812033104,713425.6860073658,4.457739947549715,24226.369760294067,4.914152561360268,0.30515272652366504,1.71786459200837,4.476479315222305,1.1820757166152855,5.5851143754942285,0.6614909107380371
0.9823558040020596,0.9999942057576288,0.980148671762713,1750884293.5432706,continuous,23507.98536591036,53349.567247964034,4.375251904804914,16443.221088566544,4.8805105544813925,0.5181009934393346,0.11499507477064068,4.231760054572188,0.7922040042285374,5.47138206991086,0.7220172605523278
0.9823812572989234,0.9999942312458548,0.9801843817510412,1750884294.045118,continuous,70813.77301755664,368060.6480257254,5.547230763729909,32354.832500474466,4.865888639670522,1.6315024064301522,0.8792111761858827,7.708697927143648,1.5892448227506586,5.421950295835334,0.8755155186748137
0.982377345990654,0.9999942273341352,0.9801788951415816,1750884294.7151425,continuous,65822.50237664244,346834.98386580613,4.31669450156506,19881.477529665648,4.8681368803858165,1.5140265528382704,0.8276686811642426,4.05803639778981,0.9644323635794769,5.429550841218297,0.6845963621992224
0.982420028374046,0.9999942699237974,0.9802387522785394,1750884295.5785673,continuous,104968.64072591584,761954.4601951041,4.5619408716065095,49287.38934667601,4.84357627216895,2.4353803218986667,1.835707505338782,4.785614703161241,2.4374266076746385,5.346519688853007,0.6615253345219626
0.9825677319802566,0.9999944156611142,0.9804456200674784,1750884296.7289712,continuous,68212.29779941449,344872.5739794336,5.830766145893604,23636.200420578225,4.758129244473712,1.5702734040706647,0.8229033413832726,8.54986916581534,1.1525130883297718,5.05765203895286,0.9248629610449445
0.9826405038352116,0.999994486530586,0.9805473869813788,1750884297.617183,continuous,79822.8821295866,1221883.182234298,4.092543041152494,145160.19859251563,4.7157686434798505,1.843543159011798,2.9525570742101563,3.3930408682496904,7.239865554752754,4.9144451002504566,0.359197870739016
0.9826425079239524,0.9999944884736052,0.9805501881270472,1750884298.7587318,continuous,149381.46372383626,205023.09289491983,4.108066752013018,41045.40653755303,4.714599594039534,3.4806921607995207,0.4833054315949498,3.4390954346804485,2.024571080074688,4.910492937447956,0.6666776515263817
0.9825472451652528,0.9999943955989836,0.9804169521007984,1750884299.9118598,continuous,124888.09242589033,577487.884751243,3.257791042217896,47298.320951335816,4.770023317193267,2.904209756302601,1.3877654539221742,0.9165620331598995,2.3377906461822673,5.097861896766684,0.38214788125160687
0.9824843989196984,0.9999943337505852,0.9803289586075892,1750884300.7378469,continuous,319500.2538127769,639759.7354160865,3.787154746044166,83599.05155154855,4.806424718885566,7.484652577992219,1.5389808189019816,2.4870380670761847,4.1561585840073185,5.22092278774852,0.4215037256079971
0.9828500499005732,0.9999946871875772,0.9808398506275918,1750884301.8274772,continuous,13070.118895415462,52463.2871213332,5.422314714581363,4557.526607893278,4.592810052842951,0.27243263331312784,0.1128429117725608,7.3381064792953765,0.19682850062052504,4.498763477725223,0.9329709067346971
