Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.8999999631641766,1.0,1.0,0.8509999687355949
1.0,0.8999999587985948,1.0,1.0,0.8509999650303075
1.0,0.8999999585246992,1.0,1.0,0.8509999647978383
1.0,0.8999999640919775,1.0,1.0,0.8509999695230659
1.0,0.899999947547414,1.0,1.0,0.8509999554808676
1.0,0.8999999671784245,0.0,1.0,0.8509999721426877
1.0,0.8999999643817719,0.0,1.0,0.8509999697690289
1.0,0.8999999545962915,1.0,1.0,0.8509999614636024
1.0,0.899999954443026,1.0,1.0,0.8509999613335184
1.0,0.8999999600568069,1.0,1.0,0.8509999660982148
1.0,0.8999999564974085,1.0,1.0,0.8509999630771754
1.0,0.8999999563386977,1.0,1.0,0.8509999629424696
1.0,0.8999999397885489,1.0,1.0,0.8509999488955309
1.0,0.8999999607702345,1.0,1.0,0.8509999667037365
1.0,0.8999999559443038,1.0,1.0,0.8509999626077278
1.0,0.8999999568423475,1.0,1.0,0.8509999633699423
1.0,0.8999999601125112,1.0,1.0,0.8509999661454939
1.0,0.8999999504425051,1.0,1.0,0.8509999579380763
1.0,0.8999999560132396,1.0,1.0,0.850999962666237
1.0,0.8999999628591943,1.0,1.0,0.8509999684767411
1.0,0.8999999633266188,1.0,1.0,0.8509999688734677
1.0,0.8999999578432024,1.0,1.0,0.8509999642194181
1.0,0.8999999647089494,0.0,1.0,0.8509999700467208
1.0,0.8999999600080115,1.0,1.0,0.8509999660567997
1.0,0.8999999646687155,1.0,1.0,0.8509999700125723
1.0,0.899999952725604,1.0,1.0,0.8509999598758564
1.0,0.8999999564729845,1.0,1.0,0.8509999630564455
1.0,0.8999999440054527,1.0,1.0,0.8509999524746279
1.0,0.8999999542083911,1.0,1.0,0.8509999611343719
1.0,0.8999999598899281,1.0,1.0,0.8509999659565766
1.0,0.8999999615310572,1.0,1.0,0.8509999673494848
1.0,0.8999999613970527,1.0,1.0,0.8509999672357487
1.0,0.8999999605492607,1.0,1.0,0.8509999665161851
1.0,0.8999999530359968,1.0,1.0,0.8509999601393023
1.0,0.899999935646345,1.0,1.0,0.8509999453798354
1.0,0.8999999721194413,1.0,1.0,0.8509999763363758
1.0,0.8999999440809753,1.0,1.0,0.8509999525387277
1.0,0.8999999628241401,1.0,1.0,0.8509999684469889
1.0,0.8999999442706988,1.0,1.0,0.8509999526997556
1.0,0.8999999633583834,1.0,1.0,0.850999968900428
1.0,0.8999999555185323,1.0,1.0,0.8509999622463542
1.0,0.899999953851335,1.0,1.0,0.8509999608313206
1.0,0.8999999557592929,1.0,1.0,0.8509999624506999
1.0,0.8999999553227419,1.0,1.0,0.8509999620801771
1.0,0.8999999559592989,1.0,1.0,0.850999962620455
1.0,0.8999999479096804,1.0,1.0,0.8509999557883412
1.0,0.8999999566999858,1.0,1.0,0.850999963249113
1.0,0.8999999497856155,1.0,1.0,0.8509999573805411
